F72,F25,F65,F68,F101,F104,F105,F15-NA,F15-protected,F15-public,F22,F123,F77,F41,F126,F71-jcarman@apache.org,F71-pbenedict@apache.org,F71-britter@apache.org,F71-niallp@apache.org,F71-chas@apache.org,F71-oheger@apache.org,F71-brentworden@apache.org,F71-kinow@apache.org,F71-mcucchiara@apache.org,F71-ggregory@apache.org,F71-bayard@apache.org,F71-djones@apache.org,F71-joehni@apache.org,F71-scolebourne@apache.org,F71-mbenson@apache.org,F71-sebb@apache.org,label
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.5183614005767907,0.021171803138995905,0.05405405405405404,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.5016949152542373,0.2602263812619074,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.04866933516564131,0.021171803138995905,0.11244577911244577,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.5016949152542373,0.2602263812619074,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.053674694157638,0.021171803138995905,0.48648648648648646,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.5016949152542373,0.2602263812619074,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.03405909810792123,0.021171803138995905,0.11244577911244577,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.5016949152542373,0.2602263812619074,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.03906445709991792,0.021171803138995905,0.48648648648648646,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.5016949152542373,0.2602263812619074,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.009438143066207761,0.021171803138995905,0.22972972972972971,0.0,0.0,0.0,1.0,0.6131505006840161,0.9999999999999999,0.5016949152542373,0.2602263812619074,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.09425868598463824,0.021171803138995905,0.5231660231660231,0.0,0.0,0.0,0.5,0.6131505006840161,0.9999999999999999,0.5016949152542373,0.2602263812619074,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.31057136242254946,0.021171803138995905,0.1783783783783784,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.5016949152542373,0.2602263812619074,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.29352608585520934,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.31057136242254946,0.021171803138995905,0.1783783783783784,0.0,0.0,0.0,0.0,0.14839965504120628,0.9999999999999999,0.5016949152542373,0.2602263812619074,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.30570128340330943,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.3235582398071895,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.2691756907590092,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.2570004932109092,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.28135088830710925,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.21966322073006891,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.23021505860508898,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.2436077759079991,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.1985595449800288,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.18800770710500875,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.10107893242475863,0.07687614399023794,0.40086206896551724,0.0,0.20911138285504888,0.021171803138995905,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5421756835369401,0.5016949152542373,0.2602263812619074,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.034482758620689655,0.09482758620689655,0.1720619401034782,0.09500205406749475,0.7432432432432432,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.0,0.01524151070267847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.034482758620689655,0.09482758620689655,0.24236722977484748,0.09500205406749475,0.6576576576576576,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.0,0.01524151070267847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.034482758620689655,0.09482758620689655,0.4532830987889555,0.09500205406749475,0.48648648648648646,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.0,0.01524151070267847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.034482758620689655,0.09482758620689655,0.4610947976413299,0.09500205406749475,1.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.01524151070267847,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.06896551724137931,0.09482758620689655,0.32169221296648415,0.05529671200059194,0.7432432432432432,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.0,0.03418132914938922,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.07327586206896552,0.09482758620689655,0.3345907812747235,0.05063929755430828,0.7432432432432432,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.0,0.03608651798722402,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.07327586206896552,0.09482758620689655,0.3345907812747235,0.05063929755430828,0.7432432432432432,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.0,0.01927602824162277,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.07327586206896552,0.09482758620689655,0.3244475066869282,0.07570515097927007,0.7432432432432432,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.0,0.03642272778213605,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.06896551724137931,0.09482758620689655,0.3150397009166333,0.053151751402142455,0.7432432432432432,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.0,0.03507788860248795,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.017241379310344827,0.09482758620689655,0.19678556430635377,0.1465647854646175,0.5598455598455598,0.0,0.0,0.0,1.0,0.14839965504120628,0.9999999999999999,0.0,0.018827748515073406,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1
0.2992617830777967,0.30506406345332515,0.056034482758620684,0.09482758620689655,0.31000662221881925,0.056417941404326905,0.5720720720720721,0.0,0.0,0.0,0.5,1.0,0.9999999999999999,0.0,0.018939818446710745,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.5316160126495278,0.02564855389509466,1.0,0.0,0.0,0.0,0.5,0.5423879866566352,0.8679464805119256,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
1.0,1.0,0.13793103448275862,0.48275862068965514,0.11232541946767417,1.0,0.4054054054054054,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.14915254237288136,0.12406141432253726,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.13793103448275862,0.48275862068965514,0.06683376144502343,1.0,0.27114210985178727,0.0,0.0,0.0,1.0,0.0,0.9999999999999999,0.14915254237288136,0.12406141432253726,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.13793103448275862,0.48275862068965514,0.2563823365394015,1.0,0.3837837837837838,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,0.14915254237288136,0.12406141432253726,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.13793103448275862,0.48275862068965514,0.46798747309930727,1.0,0.21903153153153151,0.0,0.0,0.0,1.0,0.0,0.16695753344968006,0.14915254237288136,0.12406141432253726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,1.0,0.13793103448275862,0.48275862068965514,0.43697043353840903,1.0,0.3837837837837838,0.0,0.0,1.0,1.0,0.0,0.9999999999999999,0.14915254237288136,0.12406141432253726,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.018234567202433802,0.0347322798968657,0.22972972972972971,0.0,0.0,0.0,1.0,0.6131505006840161,0.7521815008726004,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.07288340967390974,0.0347322798968657,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5759162303664922,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.07500158186272662,0.0347322798968657,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5759162303664922,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.08940515274668154,0.0347322798968657,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5759162303664922,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.09152332493549842,0.0347322798968657,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5759162303664922,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.24826806690794873,0.0347322798968657,0.012474012474012478,0.0,0.0,0.0,0.0,0.14839965504120628,0.5759162303664922,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.25716439010097975,0.0347322798968657,0.24948024948024944,0.0,0.0,0.0,0.0,0.14839965504120628,0.17044793484584062,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.28385335968007264,0.0347322798968657,0.026095060577819195,0.0,0.0,0.0,0.0,0.14839965504120628,0.5759162303664922,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.29274968287310354,0.0347322798968657,0.3448275862068965,0.0,0.0,0.0,0.0,0.14839965504120628,0.17044793484584062,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.18048655686580806,0.0347322798968657,0.786036036036036,0.0,0.0,0.0,0.0,0.14839965504120628,0.17044793484584062,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.1936192244364728,0.0347322798968657,0.8166023166023165,0.0,0.0,0.0,0.0,0.14839965504120628,0.17044793484584062,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.2084464297581911,0.0347322798968657,0.3354531001589825,0.0,0.0,0.0,0.0,0.14839965504120628,0.27050610820244325,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.24403172253031497,0.0347322798968657,0.8648648648648649,0.0,0.0,0.0,0.0,0.14839965504120628,0.27050610820244325,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.10804506800827021,0.0347322798968657,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5759162303664922,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.2992617830777967,0.30506406345332515,0.24137931034482757,0.48275862068965514,0.09999601369076601,0.0347322798968657,0.6576576576576576,0.0,0.0,0.0,0.0,0.14839965504120628,0.5759162303664922,0.14915254237288136,0.14311330270088535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.07758620689655173,0.48275862068965514,0.09905955861781539,0.004948977255191035,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.9999999999999999,0.14915254237288136,0.04225036422727782,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.29725836367501385,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.4644426685780617,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.5234488938379611,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.3169271054283136,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.366098959811563,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.38576770156486273,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.44477392682476197,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.44477392682476197,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.45460829770141187,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.45460829770141187,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.23793299261783074,0.15802318486882244,0.01293103448275862,0.48275862068965514,0.4644426685780617,0.19686411149825786,1.0,0.0,0.0,0.0,1.0,0.5423879866566352,0.2193135543920884,0.14915254237288136,0.004370727333856326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.2745209115990248,0.02564855389509466,0.8990990990990991,0.0,0.0,0.0,0.0,1.0,0.8679464805119256,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.3279696299753136,0.02564855389509466,0.4131274131274131,0.0,0.0,0.0,0.5,1.0,0.28214077952297845,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.2555770620479351,0.02564855389509466,0.8198198198198199,0.0,0.0,0.0,0.5,1.0,0.28214077952297845,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.25016453360476665,0.02564855389509466,0.7981981981981983,0.0,0.0,0.0,0.5,1.0,0.5154159394997091,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.2609895904911036,0.02564855389509466,0.8486486486486486,0.0,0.0,0.0,0.5,1.0,0.28214077952297845,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.3489431776925914,0.02564855389509466,0.22972972972972971,0.0,0.0,0.0,0.5,1.0,0.21465968586387432,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.09793717114065308,0.02564855389509466,0.1243243243243243,0.0,0.0,0.0,1.0,1.0,0.8679464805119256,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.11282162435936641,0.02564855389509466,0.18558558558558558,0.0,0.0,0.0,1.0,1.0,0.8679464805119256,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.2014517776162503,0.02564855389509466,0.5783783783783784,0.0,0.0,0.0,1.0,1.0,0.8679464805119256,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.20821743817021088,0.02564855389509466,0.6108108108108109,0.0,0.0,0.0,1.0,1.0,0.8679464805119256,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.21227683450258725,0.02564855389509466,0.6288288288288288,0.0,0.0,0.0,1.0,1.0,0.8679464805119256,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.13447173813204033,0.02564855389509466,0.27927927927927926,0.0,0.0,0.0,1.0,1.0,0.8679464805119256,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
0.6785917092561045,0.7071384990848079,0.09913793103448276,0.48275862068965514,0.14123739868600094,0.02564855389509466,0.3117117117117117,0.0,0.0,0.0,1.0,1.0,0.8679464805119256,0.14915254237288136,0.08349209906981957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0
